from,to,dt,duration,dropped
2520653481,6027793716,3/30/2013 16:17,1,1
2520653481,5355101946,4/13/2013 21:59,2,0
2520653481,8061245928,9/8/2013 23:34,14,0
2520653481,9931629644,2/20/2013 19:39,12,0
2520653481,4123276185,4/30/2013 21:13,1,0
2520653481,2501770245,7/18/2013 10:59,5,1
2520653481,3360539049,9/14/2013 22:04,20,0
2520653481,4754381399,5/23/2013 21:18,5,1
2520653481,9813612046,2/8/2013 5:18,5,0
2520653481,5299420150,10/10/2013 6:18,13,0
2520653481,2788519665,9/17/2013 20:40,9,0
2520653481,3161938767,12/21/2013 15:49,4,0
2520653481,4635053435,2/24/2013 13:31,20,1
2520653481,7713476838,1/30/2013 16:35,2,0
2520653481,4919679008,1/9/2013 12:43,2,0
2520653481,2399052355,9/5/2013 3:45,18,0
2520653481,5299420150,9/4/2013 7:20,1,0
2520653481,2399052355,2/24/2013 6:47,1,0
2520653481,2501770245,9/3/2013 20:17,14,0
2520653481,5099724478,1/19/2013 19:20,1,0
2520653481,5977014400,6/22/2013 20:38,1,0
2520653481,1296335962,6/11/2013 12:13,1,1
2520653481,4635053435,12/11/2013 18:27,17,0
2520653481,1736378851,12/11/2013 12:01,2,0
2520653481,7364313440,5/3/2013 16:00,1,0
2520653481,4635053435,2/12/2013 19:02,6,1
2520653481,9931629644,6/25/2013 22:32,11,0
2520653481,3140631084,3/20/2013 5:13,14,0
2520653481,1736378851,1/8/2013 11:01,3,0
2520653481,3161938767,7/5/2013 20:05,17,0
2520653481,7575833974,8/29/2013 15:23,3,0
2520653481,4635053435,7/15/2013 22:41,9,0
2520653481,7655655199,2/3/2013 12:22,4,0
2520653481,8706635863,2/12/2013 7:49,6,0
2520653481,8993184566,3/5/2013 17:48,3,0
2520653481,2501770245,4/12/2013 20:01,20,0
2520653481,7811272662,9/25/2013 22:56,1,0
2520653481,2501770245,4/7/2013 0:31,1,1
2520653481,3880069483,12/27/2013 6:29,4,0
2520653481,7655655199,7/6/2013 19:48,15,0
2520653481,1736378851,1/1/2013 19:35,15,0
2520653481,9961538236,5/17/2013 22:52,1,1
2520653481,7713476838,11/8/2013 17:43,22,0
2520653481,5366395958,3/27/2013 20:17,1,0
2520653481,7026025201,1/1/2013 23:35,1,0
2520653481,3140631084,6/15/2013 22:02,17,0
2520653481,7811272662,1/27/2013 23:26,19,0
2520653481,8383849957,3/30/2013 19:55,8,0
2520653481,2501770245,9/23/2013 21:08,4,0
2520653481,5299420150,4/19/2013 18:16,7,0
2520653481,1980565462,3/22/2013 19:42,14,0
2520653481,1736378851,12/12/2013 22:55,19,0
2520653481,8706635863,4/25/2013 22:06,2,0
2520653481,7811272662,1/13/2013 22:44,1,0
2520653481,4123276185,12/18/2013 7:21,1,0
2520653481,5215167449,1/16/2013 5:20,8,0
2520653481,7026025201,10/8/2013 6:14,10,0
2520653481,5299420150,1/14/2013 21:29,23,0
2520653481,3360539049,4/1/2013 8:37,9,0
2520653481,4635053435,6/4/2013 21:33,13,0
2520653481,9961538236,5/3/2013 8:18,10,0
2520653481,8491420706,3/19/2013 23:21,1,0
2520653481,7026025201,4/24/2013 8:19,5,0
2520653481,8383849957,3/23/2013 21:44,1,0
2520653481,7026025201,12/25/2013 22:09,2,0
2520653481,7575833974,7/6/2013 20:32,12,0
2520653481,9931629644,12/25/2013 21:36,9,0
2520653481,6191386422,8/31/2013 16:18,13,0
2520653481,7713476838,11/19/2013 9:43,8,0
2520653481,4724030795,12/5/2013 19:49,9,0
2520653481,4724030795,6/20/2013 19:57,21,0
2520653481,1736378851,2/7/2013 6:36,12,0
2520653481,6191386422,8/8/2013 14:58,13,0
2520653481,5299420150,4/30/2013 15:38,6,0
2520653481,2788519665,5/11/2013 22:54,9,1
2520653481,8383849957,8/6/2013 20:55,13,0
2520653481,4123276185,5/2/2013 19:03,10,0
2520653481,2788519665,6/14/2013 17:42,5,0
2520653481,5977014400,4/16/2013 0:00,10,0
2520653481,4825254563,4/14/2013 19:48,30,0
2520653481,3140631084,4/11/2013 16:42,17,0
2520653481,5968347790,3/24/2013 13:44,1,0
2520653481,8240099168,7/17/2013 8:19,10,0
2520653481,8706635863,3/1/2013 9:05,16,0
2520653481,4754381399,10/27/2013 23:09,1,0
2520653481,5299420150,4/22/2013 0:13,14,0
2520653481,4635053435,1/24/2013 10:01,11,0
2520653481,2745392226,1/27/2013 7:29,1,0
2520653481,4123276185,11/18/2013 23:48,10,0
2520653481,8342429963,1/1/2013 21:24,10,0
2520653481,5778713178,11/12/2013 7:34,18,0
2520653481,5299420150,7/31/2013 20:40,7,0
2520653481,2745392226,2/18/2013 20:34,1,0
2520653481,6191386422,12/23/2013 18:27,6,0
2520653481,1736378851,4/27/2013 23:44,21,1
2520653481,5299420150,9/10/2013 16:52,17,0
2520653481,4635053435,2/8/2013 19:54,7,0
2520653481,5299420150,4/7/2013 6:52,7,0
2520653481,4635053435,7/10/2013 22:45,2,0
2520653481,7474750907,2/23/2013 7:00,9,0
2520653481,7026025201,4/3/2013 6:32,17,0
2520653481,7655655199,12/14/2013 20:23,1,0
2520653481,4825254563,7/7/2013 7:19,1,0
2520653481,4557385201,4/5/2013 20:01,6,1
2520653481,1736378851,10/22/2013 17:39,13,0
2520653481,2788519665,9/22/2013 7:10,23,0
2520653481,5886845068,5/13/2013 22:56,15,0
2520653481,4415178157,11/12/2013 13:08,13,0
2520653481,9813612046,3/30/2013 16:25,9,0
2520653481,5366395958,4/9/2013 22:10,19,1
2520653481,7713476838,8/14/2013 17:31,19,0
2520653481,2550341762,4/12/2013 17:50,15,0
2520653481,5099724478,3/6/2013 23:42,6,0
2520653481,4919679008,2/8/2013 18:44,17,0
2520653481,8491420706,5/17/2013 11:04,13,0
2520653481,4415178157,6/15/2013 22:33,18,0
2520653481,4123276185,2/21/2013 0:20,14,1
2520653481,7343483490,9/23/2013 21:39,13,0
2520653481,8240099168,11/22/2013 17:41,1,0
2520653481,4123276185,2/7/2013 14:42,16,0
2520653481,4123276185,7/24/2013 22:00,6,0
2520653481,4635053435,9/6/2013 15:45,14,1
2520653481,4825254563,7/8/2013 18:09,9,0
2520653481,4415178157,8/29/2013 9:21,16,0
2520653481,1736378851,8/24/2013 20:43,6,0
2520653481,5977014400,3/29/2013 23:27,15,1
2520653481,8383849957,9/3/2013 18:54,12,1
2520653481,7575833974,9/16/2013 10:25,14,0
2520653481,2788519665,7/26/2013 6:26,5,0
2520653481,7713476838,8/30/2013 8:31,5,0
2520653481,9558311509,12/22/2013 18:02,7,0
2520653481,8383849957,10/7/2013 8:24,10,0
2520653481,3172005440,7/1/2013 10:35,3,0
2520653481,2399052355,9/4/2013 14:44,1,0
2520653481,2399052355,7/16/2013 16:45,7,0
2520653481,7713476838,7/5/2013 23:11,3,0
2520653481,1617934433,8/29/2013 7:55,1,0
2520653481,1736378851,12/4/2013 11:07,8,0
2520653481,8383849957,6/9/2013 22:29,9,0
2520653481,7026025201,2/3/2013 21:25,4,0
2520653481,7026025201,1/17/2013 14:55,11,1
2520653481,2501770245,1/11/2013 19:22,21,1
2520653481,4825254563,5/10/2013 22:48,18,0
2520653481,8383849957,7/24/2013 13:13,1,0
2520653481,3880069483,2/15/2013 8:59,12,0
2520653481,1736378851,6/5/2013 11:44,19,0
2520653481,4825254563,3/16/2013 16:36,2,0
2520653481,7811272662,9/3/2013 18:18,19,0
2520653481,8383849957,5/15/2013 20:38,24,0
2520653481,2788519665,3/12/2013 16:27,14,0
2520653481,8491420706,9/22/2013 12:53,14,0
2520653481,8383849957,4/9/2013 7:14,8,0
2520653481,4724030795,3/5/2013 20:39,4,0
2520653481,7026025201,10/13/2013 21:30,9,0
2520653481,8383849957,6/5/2013 10:44,14,0
2520653481,4825254563,9/15/2013 8:33,1,0
2520653481,3172005440,2/26/2013 12:17,10,1
2520653481,3360539049,5/6/2013 21:02,10,0
2520653481,3880069483,7/7/2013 23:23,11,0
2520653481,9558311509,2/27/2013 20:56,10,0
2520653481,8383849957,3/19/2013 20:35,16,0
2520653481,4825254563,7/13/2013 7:04,11,0
2520653481,5299420150,5/29/2013 8:20,7,0
2520653481,3161938767,10/23/2013 9:23,1,1
2520653481,5977014400,8/25/2013 21:30,14,0
2520653481,8240099168,5/12/2013 6:20,1,0
2520653481,4123276185,7/28/2013 17:03,12,0
2520653481,5968347790,1/19/2013 22:25,13,0
2520653481,4635053435,7/5/2013 13:54,24,1
2520653481,8383849957,8/31/2013 12:36,10,0
2520653481,8342429963,7/31/2013 20:47,5,0
2520653481,5886845068,5/21/2013 15:02,1,0
2520653481,9813612046,5/26/2013 19:46,8,0
2520653481,5299420150,8/14/2013 12:26,1,1
2520653481,7811272662,9/6/2013 12:23,5,0
2520653481,5299420150,6/16/2013 15:04,18,0
2520653481,1736378851,1/15/2013 17:36,6,0
2520653481,8061245928,11/19/2013 20:01,9,1
2520653481,3880069483,11/12/2013 20:02,4,1
2520653481,1617934433,1/6/2013 7:15,8,0
2520653481,4415178157,10/29/2013 8:15,1,0
2520653481,4825254563,3/6/2013 15:36,22,0
2520653481,5778713178,3/9/2013 19:04,1,0
2520653481,7343483490,10/28/2013 17:33,7,0
2520653481,8993184566,8/2/2013 8:00,13,0
2520653481,9558311509,8/22/2013 13:42,1,0
2520653481,7317675912,7/28/2013 10:40,10,0
2520653481,7811272662,1/13/2013 23:37,9,0
2520653481,4415178157,3/2/2013 8:39,3,0
2520653481,1980565462,5/18/2013 23:29,1,0
2520653481,4724030795,11/22/2013 17:44,1,0
2520653481,7317675912,6/27/2013 14:00,17,0
2520653481,5886845068,3/18/2013 17:19,11,0
2520653481,7364313440,2/27/2013 10:06,1,0
2520653481,7474750907,7/10/2013 16:59,10,1
2520653481,4825254563,3/3/2013 11:31,16,0
2520653481,5778713178,5/11/2013 8:38,1,0
2520653481,5886845068,5/19/2013 19:47,17,0
2520653481,8342429963,1/18/2013 8:09,17,0
2520653481,2550341762,3/15/2013 17:29,17,0
2520653481,4825254563,9/14/2013 7:25,18,0
2520653481,2745392226,8/27/2013 12:18,14,1
2520653481,1980565462,3/26/2013 21:25,13,0
2520653481,3880069483,10/13/2013 9:54,13,0
2520653481,8383849957,8/31/2013 8:22,8,0
2520653481,8383849957,9/3/2013 13:05,4,0
2520653481,4919679008,6/15/2013 22:33,26,1
2520653481,5366395958,12/3/2013 8:04,1,0
2520653481,2501770245,11/16/2013 18:11,5,1
2520653481,3161938767,4/26/2013 16:51,9,1
2520653481,5299420150,7/19/2013 21:42,4,0
2520653481,2745392226,12/18/2013 21:40,9,0
2520653481,6499359254,10/28/2013 14:50,1,0
2520653481,1617934433,8/23/2013 19:25,12,0
2520653481,1736378851,10/11/2013 21:40,16,0
2520653481,3880069483,11/26/2013 15:06,13,0
2520653481,4123276185,8/4/2013 11:07,2,0
2520653481,6499359254,4/6/2013 21:56,12,0
2520653481,4123276185,12/29/2013 22:16,19,0
2520653481,4724030795,12/25/2013 6:41,8,0
2520653481,8993184566,11/8/2013 20:55,1,0
2520653481,8383849957,6/26/2013 22:58,13,0
2520653481,6027793716,10/4/2013 3:11,34,0
2520653481,8706635863,11/16/2013 14:29,13,1
2520653481,8383849957,11/10/2013 16:21,1,0
2520653481,4635053435,11/11/2013 10:09,15,0
2520653481,1736378851,9/2/2013 8:34,16,0
2520653481,2399052355,7/21/2013 18:13,8,1
2520653481,5299420150,6/14/2013 20:55,1,0
2520653481,7713476838,8/22/2013 15:05,15,0
2520653481,4919679008,8/14/2013 5:30,9,0
2520653481,5299420150,6/8/2013 18:14,4,1
2520653481,8383849957,10/2/2013 15:08,7,0
2520653481,1736378851,12/22/2013 12:27,15,1
2520653481,7343483490,3/8/2013 13:48,1,0
2520653481,8383849957,2/15/2013 18:47,1,0
2520653481,5299420150,9/30/2013 12:34,10,1
2520653481,5299420150,10/18/2013 16:05,17,0
2520653481,1736378851,12/9/2013 12:48,1,0
2520653481,3172005440,11/11/2013 18:40,6,0
2520653481,9558311509,10/24/2013 19:50,1,0
2520653481,4635053435,8/19/2013 8:19,21,0
2520653481,5299420150,6/21/2013 22:05,7,0
2520653481,4919679008,6/20/2013 7:28,10,0
2520653481,5355101946,4/25/2013 21:47,13,0
2520653481,4825254563,9/15/2013 6:47,23,0
2520653481,4825254563,1/11/2013 7:37,19,0
2520653481,1736378851,4/25/2013 21:03,19,0
2520653481,1296335962,11/22/2013 12:36,7,1
2520653481,6715509199,8/27/2013 18:19,13,1
2520653481,2399052355,3/6/2013 20:24,5,0
2520653481,1736378851,9/21/2013 6:44,11,1
2520653481,4123276185,2/2/2013 21:02,1,0
2520653481,7811272662,12/4/2013 22:46,22,0
2520653481,1736378851,8/11/2013 9:29,13,0
2520653481,4635053435,6/27/2013 13:59,15,0
2520653481,1980565462,2/20/2013 17:20,1,0
2520653481,9931629644,5/24/2013 10:10,1,1
2520653481,5215167449,2/27/2013 21:52,21,0
2520653481,5778713178,10/30/2013 14:00,15,0
2520653481,8383849957,1/17/2013 6:48,11,0
2520653481,3360539049,4/21/2013 23:47,12,0
2520653481,2501770245,1/30/2013 18:52,25,0
2520653481,4825254563,10/28/2013 8:27,18,0
2520653481,4825254563,9/23/2013 10:25,8,0
2520653481,5215167449,8/4/2013 8:33,18,0
2520653481,9931629644,5/7/2013 18:39,1,0
2520653481,4825254563,3/16/2013 8:35,24,0
2520653481,5886845068,12/1/2013 23:36,6,0
2520653481,4754381399,8/21/2013 18:04,6,0
2520653481,8993184566,2/28/2013 17:20,1,0
2520653481,1736378851,2/15/2013 20:36,13,0
2520653481,5299420150,1/10/2013 19:30,5,0
2520653481,9931629644,10/20/2013 9:11,10,0
2520653481,8383849957,4/20/2013 23:26,16,0
2520653481,4724030795,9/5/2013 9:33,9,0
2520653481,8240099168,11/5/2013 9:29,2,0
2520653481,8383849957,5/11/2013 9:44,8,0
2520653481,8383849957,10/15/2013 19:25,1,0
2520653481,1736378851,6/16/2013 6:40,18,0
2520653481,1736378851,9/1/2013 20:21,2,0
2520653481,2745392226,7/22/2013 21:32,7,1
2520653481,6191386422,5/23/2013 0:57,1,1
2520653481,2788519665,3/24/2013 7:43,1,0
2520653481,9931629644,3/19/2013 14:04,22,0
2520653481,6715509199,11/18/2013 23:27,1,0
2520653481,3140631084,9/21/2013 20:31,15,0
2520653481,5299420150,5/27/2013 7:11,8,0
2520653481,8061245928,4/30/2013 9:00,18,0
2520653481,1736378851,12/7/2013 19:08,11,0
2520653481,6027793716,9/19/2013 9:59,15,0
2520653481,3161938767,12/24/2013 8:33,6,0
2520653481,3161938767,1/31/2013 16:55,28,0
2520653481,4825254563,11/8/2013 5:30,9,0
2520653481,8706635863,9/1/2013 18:33,3,1
2520653481,4724030795,1/30/2013 10:09,11,0
2520653481,1736378851,8/26/2013 12:39,30,1
2520653481,8706635863,9/2/2013 8:52,8,0
2520653481,4635053435,6/18/2013 16:57,2,0
2520653481,4415178157,3/11/2013 16:05,1,0
2520653481,4635053435,6/6/2013 18:17,4,0
2520653481,7317675912,1/28/2013 20:40,1,0
2520653481,6499359254,6/29/2013 14:58,20,0
2520653481,5299420150,8/15/2013 16:07,5,0
2520653481,5778713178,11/4/2013 8:26,6,0
2520653481,4635053435,4/22/2013 18:17,13,0
2520653481,5977014400,12/5/2013 20:40,13,1
2520653481,5886845068,4/30/2013 20:00,21,0
2520653481,4123276185,12/26/2013 16:52,1,0
2520653481,5299420150,3/20/2013 22:40,1,0
2520653481,3161938767,2/16/2013 12:28,15,0
2520653481,6191386422,4/26/2013 9:20,4,0
2520653481,1736378851,9/24/2013 20:31,21,1
2520653481,7364313440,8/15/2013 18:44,1,0
2520653481,8383849957,7/24/2013 18:55,12,0
2520653481,2788519665,12/23/2013 8:55,3,0
2520653481,7474750907,6/23/2013 1:50,3,0
2520653481,6715509199,1/5/2013 9:58,13,0
2520653481,8383849957,7/10/2013 19:58,6,1
2520653481,5299420150,4/9/2013 19:19,22,1
2520653481,7474750907,5/22/2013 17:14,4,0
2520653481,5355101946,9/26/2013 12:04,1,1
2520653481,7575833974,10/7/2013 22:57,25,0
2520653481,8061245928,4/30/2013 21:02,16,0
2520653481,5355101946,7/24/2013 7:56,1,0
2520653481,6027793716,3/2/2013 23:46,18,0
2520653481,1736378851,10/31/2013 23:35,15,0
2520653481,4415178157,9/13/2013 13:10,11,0
2520653481,4635053435,10/21/2013 7:39,3,0
2520653481,7026025201,6/14/2013 19:32,9,0
2520653481,7026025201,2/28/2013 22:05,10,1
2520653481,1980565462,11/20/2013 12:58,17,0
2520653481,4123276185,1/7/2013 15:15,15,1
2520653481,4724030795,12/12/2013 20:25,13,0
2520653481,6715509199,8/1/2013 14:38,5,0
2520653481,9558311509,8/13/2013 8:00,4,0
2520653481,4123276185,11/15/2013 18:26,7,0
2520653481,8383849957,6/6/2013 10:47,3,1
2520653481,4825254563,2/17/2013 13:46,8,0
2520653481,6715509199,2/27/2013 21:00,16,0
2520653481,5355101946,5/31/2013 19:06,8,1
2520653481,7026025201,1/28/2013 17:20,13,0
2520653481,1617934433,11/15/2013 13:05,1,0
2520653481,2399052355,9/27/2013 15:10,21,0
2520653481,5366395958,9/30/2013 11:12,21,0
2520653481,3140631084,7/7/2013 14:25,13,0
2520653481,4754381399,7/17/2013 17:53,1,0
2520653481,8993184566,3/5/2013 18:49,8,0
2520653481,1736378851,10/1/2013 10:54,26,1
2520653481,6499359254,10/30/2013 16:58,15,0
2520653481,5977014400,6/9/2013 8:41,7,0
2520653481,1296335962,12/27/2013 12:58,15,1
2520653481,5886845068,8/1/2013 15:59,1,0
2520653481,4825254563,8/13/2013 22:36,8,0
2520653481,1736378851,8/13/2013 19:08,12,0
2520653481,8993184566,8/20/2013 21:03,4,0
2520653481,4123276185,1/16/2013 15:43,15,0
2520653481,4557385201,12/6/2013 9:03,1,0
2520653481,5968347790,12/13/2013 19:11,11,1
2520653481,4825254563,12/2/2013 17:54,8,0
2520653481,7811272662,11/20/2013 12:19,20,0
2520653481,3360539049,6/30/2013 15:45,15,0
2520653481,3140631084,5/1/2013 9:37,1,0
2520653481,4123276185,7/31/2013 9:39,2,0
2520653481,5099724478,10/15/2013 23:14,8,1
2520653481,4123276185,7/9/2013 19:56,4,0
2520653481,2745392226,6/20/2013 8:41,15,1
2520653481,4635053435,5/5/2013 8:05,6,0
2520653481,5977014400,10/24/2013 23:47,2,0
2520653481,5886845068,10/1/2013 22:25,14,0
2520653481,8491420706,3/16/2013 0:20,22,0
2520653481,6191386422,7/31/2013 15:41,15,0
2520653481,4635053435,5/2/2013 16:03,20,0
2520653481,4724030795,7/11/2013 21:44,18,0
2520653481,9931629644,3/10/2013 19:51,2,1
2520653481,7811272662,3/4/2013 17:21,2,0
2520653481,1736378851,11/7/2013 17:20,18,1
2520653481,5299420150,7/16/2013 1:45,10,0
2520653481,3172005440,3/5/2013 22:26,11,1
2520653481,9813612046,12/12/2013 6:31,16,0
2520653481,8240099168,11/7/2013 7:13,10,1
2520653481,3140631084,12/1/2013 18:24,17,0
2520653481,7575833974,5/21/2013 23:21,12,0
2520653481,7474750907,8/16/2013 21:20,6,0
2520653481,8491420706,8/21/2013 20:02,10,0
2520653481,5215167449,9/25/2013 18:53,3,1
2520653481,5355101946,5/20/2013 10:17,9,1
2520653481,5299420150,4/27/2013 0:30,19,0
2520653481,5299420150,7/24/2013 10:57,5,0
2520653481,2788519665,6/20/2013 9:22,3,0
2520653481,4825254563,8/11/2013 22:44,9,1
2520653481,1980565462,5/11/2013 23:00,9,0
2520653481,4123276185,3/20/2013 19:42,1,1
2520653481,5299420150,7/19/2013 7:11,15,0
2520653481,4123276185,3/1/2013 20:14,5,0
2520653481,6499359254,9/19/2013 5:31,13,0
2520653481,4724030795,2/20/2013 14:36,1,1
2520653481,4123276185,6/10/2013 21:11,1,0
2520653481,7026025201,3/3/2013 18:38,2,0
2520653481,1736378851,11/10/2013 21:18,1,1
2520653481,5977014400,10/21/2013 6:48,19,0
2520653481,4919679008,7/15/2013 16:35,9,0
2520653481,1736378851,2/7/2013 1:26,1,0
2520653481,1736378851,1/25/2013 14:25,3,0
2520653481,8240099168,11/10/2013 15:34,1,0
2520653481,1736378851,7/1/2013 16:50,1,0
2520653481,4825254563,4/30/2013 15:20,1,1
2520653481,8383849957,11/4/2013 19:29,16,0
2520653481,4919679008,7/7/2013 19:36,11,0
2520653481,3161938767,9/27/2013 22:27,22,1
2520653481,1296335962,2/25/2013 9:17,13,0
2520653481,9558311509,5/3/2013 21:55,1,0
2520653481,4123276185,5/5/2013 10:00,18,0
2520653481,5355101946,12/11/2013 13:58,17,0
2520653481,8491420706,8/1/2013 13:47,1,0
2520653481,9961538236,3/16/2013 21:37,15,0
2520653481,4754381399,12/8/2013 21:46,9,0
2520653481,6027793716,1/22/2013 17:59,12,0
2520653481,8383849957,1/23/2013 15:55,17,0
2520653481,4825254563,10/31/2013 20:45,1,0
2520653481,3140631084,1/8/2013 18:08,1,1
2520653481,1736378851,9/11/2013 1:13,5,0
2520653481,1296335962,8/30/2013 21:52,23,1
2520653481,4123276185,6/21/2013 11:23,5,1
2520653481,8061245928,4/21/2013 11:28,20,0
2520653481,8993184566,7/17/2013 9:08,1,0
2520653481,5355101946,1/14/2013 11:16,15,0
2520653481,4635053435,8/23/2013 12:08,17,0
2520653481,5886845068,7/10/2013 9:00,16,0
2520653481,4825254563,7/25/2013 22:38,4,0
2520653481,4635053435,8/23/2013 16:18,1,0
2520653481,3880069483,9/17/2013 13:39,14,1
2520653481,3172005440,10/12/2013 12:10,1,0
2520653481,4635053435,6/3/2013 11:33,13,0
2520653481,9931629644,12/3/2013 23:48,15,0
2520653481,4123276185,8/16/2013 21:14,11,0
2520653481,5968347790,3/17/2013 19:53,26,0
2520653481,1736378851,10/13/2013 19:19,18,0
2520653481,9961538236,2/11/2013 2:16,17,0
2520653481,4415178157,9/9/2013 2:27,11,0
2520653481,7655655199,4/5/2013 22:59,1,0
2520653481,4724030795,3/6/2013 22:56,13,1
2520653481,5977014400,10/20/2013 6:06,5,0
2520653481,5299420150,11/16/2013 21:00,9,0
2520653481,9558311509,10/25/2013 8:36,2,0
2520653481,7575833974,1/31/2013 22:09,1,0
2520653481,8342429963,8/30/2013 21:47,20,0
2520653481,5968347790,10/1/2013 19:19,1,0
2520653481,5778713178,5/17/2013 0:59,1,0
2520653481,4635053435,6/23/2013 20:50,5,0
2520653481,8383849957,6/16/2013 9:57,10,0
2520653481,1980565462,5/30/2013 13:13,14,0
2520653481,6027793716,6/10/2013 18:32,3,0
2520653481,1736378851,10/13/2013 6:39,1,0
2520653481,5778713178,7/30/2013 18:20,6,0
2520653481,1980565462,1/25/2013 8:19,13,0
2520653481,1736378851,8/2/2013 22:35,3,0
2520653481,8383849957,7/2/2013 17:55,21,0
2520653481,3360539049,12/8/2013 22:52,9,1
2520653481,6499359254,11/11/2013 10:24,20,0
2520653481,7575833974,3/11/2013 19:36,14,0
2520653481,2788519665,7/24/2013 5:23,18,1
2520653481,3161938767,9/28/2013 12:50,15,0
2520653481,6499359254,9/11/2013 19:19,1,0
2520653481,4635053435,12/9/2013 23:21,19,0
2520653481,8706635863,11/16/2013 20:17,22,0
2520653481,4123276185,1/30/2013 20:21,7,0
2520653481,4825254563,2/8/2013 9:44,20,0
2520653481,7713476838,5/7/2013 21:10,1,0
2520653481,4123276185,8/5/2013 18:30,17,0
2520653481,6715509199,12/21/2013 0:05,20,1
2520653481,1980565462,3/31/2013 13:09,5,0
2520653481,4123276185,5/20/2013 10:12,14,0
2520653481,5215167449,1/6/2013 11:52,10,0
2520653481,1736378851,8/19/2013 21:17,4,0
2520653481,1980565462,11/21/2013 8:54,18,1
2520653481,4635053435,3/21/2013 18:34,12,0
2520653481,4825254563,10/9/2013 7:57,1,0
2520653481,5977014400,3/1/2013 18:00,14,0
2520653481,4635053435,2/17/2013 19:04,10,0
2520653481,7811272662,12/18/2013 14:13,16,0
2520653481,4123276185,5/19/2013 17:50,8,0
2520653481,4123276185,10/20/2013 7:14,22,0
2520653481,8240099168,12/8/2013 9:49,9,0
2520653481,1296335962,11/3/2013 21:19,22,1
2520653481,2788519665,7/23/2013 12:05,14,0
2520653481,1736378851,7/17/2013 13:39,15,0
2520653481,6499359254,4/21/2013 20:05,8,0
2520653481,7317675912,1/11/2013 5:00,9,0
2520653481,7343483490,6/22/2013 13:08,2,0
2520653481,4635053435,7/2/2013 19:13,2,0
2520653481,8993184566,4/30/2013 11:17,7,0
2520653481,4635053435,8/1/2013 12:30,1,0
2520653481,4635053435,4/4/2013 22:42,8,0
2520653481,3360539049,1/10/2013 23:04,9,0
2520653481,6715509199,10/14/2013 21:31,2,0
2520653481,5299420150,10/25/2013 22:07,8,0
2520653481,3880069483,3/26/2013 8:14,8,0
2520653481,9931629644,12/15/2013 5:49,8,0
2520653481,5968347790,2/9/2013 19:19,2,1
2520653481,4635053435,2/24/2013 19:41,9,0
2520653481,9931629644,9/27/2013 9:13,2,1
2520653481,2788519665,4/19/2013 6:47,7,0
2520653481,5977014400,10/31/2013 21:37,10,0
2520653481,8383849957,4/3/2013 10:52,5,0
2520653481,8491420706,5/22/2013 23:33,1,0
5025936010,6008155912,9/10/2013 17:11,4,0
5025936010,2473925861,11/9/2013 22:15,5,0
5025936010,4825714705,5/14/2013 7:02,8,0
5025936010,4261292476,8/3/2013 18:25,10,0
4995172201,2687063722,11/2/2013 19:17,1,1
4995172201,4344147128,7/5/2013 15:30,3,0
4995172201,1366772449,2/26/2013 9:05,3,0
4995172201,6953664694,2/10/2013 8:43,4,0
4995172201,9096256129,7/28/2013 17:22,1,0
4995172201,5537244874,9/12/2013 16:07,1,0
4995172201,2399052355,9/26/2013 8:15,11,0
4995172201,5537244874,3/7/2013 6:39,1,0
4995172201,8287470855,3/12/2013 23:17,9,0
4995172201,8365855482,3/6/2013 14:54,12,0
4995172201,1242824952,3/13/2013 18:14,13,0
4995172201,4639728547,5/15/2013 13:26,23,0
4995172201,9653862553,10/3/2013 22:35,8,1
4995172201,2071849630,2/22/2013 23:10,3,0
4995172201,6805399458,5/2/2013 22:00,7,0
4995172201,9009863587,10/12/2013 22:06,1,1
4995172201,2399052355,3/28/2013 18:03,1,1
4995172201,1638463083,5/31/2013 23:01,2,0
4995172201,7224566918,12/19/2013 20:59,1,0
4995172201,3014551531,6/13/2013 11:32,1,0
4995172201,2399052355,8/27/2013 8:14,1,0
4995172201,8291943721,10/29/2013 15:21,8,0
4995172201,8515110360,8/31/2013 7:26,5,1
4995172201,6361465957,1/15/2013 11:52,24,0
4995172201,5588171571,9/1/2013 23:26,8,0
4995172201,8742700722,6/25/2013 21:36,10,1
4995172201,9644052741,3/30/2013 13:13,11,0
4995172201,8287470855,10/6/2013 20:12,1,1
4995172201,6953664694,8/8/2013 23:52,12,0
4995172201,2262195483,2/4/2013 19:41,6,0
4995172201,2150316543,7/17/2013 10:33,4,0
4995172201,5411177679,10/16/2013 20:58,8,1
4995172201,7037316514,7/23/2013 23:33,10,0
4995172201,2033064161,7/22/2013 17:28,16,0
4995172201,1307888791,7/15/2013 23:50,3,0
4995172201,2779432844,5/11/2013 6:48,1,1
4995172201,8584989158,12/8/2013 9:54,8,1
4995172201,1373801481,1/26/2013 22:38,9,1
4995172201,6168202777,6/8/2013 10:42,16,0
4995172201,3670141633,12/17/2013 16:20,12,0
4995172201,5826632457,12/26/2013 13:20,1,0
4995172201,6275338056,1/1/2013 19:35,5,0
4995172201,9533453027,10/4/2013 16:52,15,0
4995172201,3613155329,11/6/2013 13:16,3,0
4995172201,5215452418,10/12/2013 20:40,16,0
4995172201,4655518746,7/19/2013 10:16,1,0
4995172201,4344147128,10/9/2013 16:17,8,1
4995172201,2071849630,8/9/2013 0:27,20,1
4995172201,6361465957,2/18/2013 11:55,14,1
